Pasture,Date,Plot,Reading #,High,Low,Spp,G_B,Screen1,Reading_No,Adj_Low,Week,Biomass_lbs_ac,V_E_F,G_UG,PastureNm,Comments,Year,bm,Id
20NW,2014-05-30,P2,11.0,29.0,3.0,STCO,g,0.0,,,,,,,,,2014,1121.0,20NW_P2
20NW,2014-05-30,P2,12.0,24.0,3.0,STCO,b,0.0,,,,,,,,,2014,1002.4999999999999,20NW_P2
20NW,2014-05-30,P2,13.0,29.0,8.0,STCO,g,0.0,,,,,,,,,2014,1789.0,20NW_P2
20NW,2014-05-30,P2,14.0,30.0,8.0,STCO,g,0.0,,,,,,,,,2014,1812.7,20NW_P2
20NW,2014-05-30,P2,15.0,19.0,3.0,STCO,g,0.0,,,,,,,,,2014,883.9999999999999,20NW_P2
20NW,2014-05-30,P2,16.0,32.0,9.0,STCO,g,0.0,,,,,,,,,2014,1993.6999999999998,20NW_P2
20NW,2014-05-30,P2,17.0,29.0,5.0,PASM,g,0.0,,,,,,,,,2014,1388.2,20NW_P2
20NW,2014-05-30,P2,18.0,34.0,3.0,STCO,g,0.0,,,,,,,,,2014,1239.5,20NW_P2
20NW,2014-05-30,P2,19.0,25.0,2.0,PASM,g,0.0,,,,,,,,,2014,892.6,20NW_P2
20NW,2014-05-30,P2,20.0,22.0,1.0,PASM,g,0.0,,,,,,,,,2014,687.9,20NW_P2
20NW,2014-05-30,P2,21.0,20.0,1.0,STCO,g,0.0,,,,,,,,,2014,640.5,20NW_P2
20NW,2014-05-30,P2,22.0,22.0,3.0,STCO,g,0.0,,,,,,,,,2014,955.0999999999999,20NW_P2
20NW,2014-05-30,P2,23.0,9.0,1.0,VUOC,g,1.0,,,,,,,,,2014,379.79999999999995,20NW_P2
20NW,2014-05-30,P2,24.0,12.0,3.0,VUOC,g,1.0,,,,,,,,,2014,718.0999999999999,20NW_P2
20NW,2014-05-30,P2,25.0,24.0,1.0,BOGR,g,0.0,,,,,,,,,2014,735.3,20NW_P2
20NW,2014-05-30,P3,1.0,30.0,2.0,STCO,g,0.0,,,,,,,,,2014,1011.1,20NW_P3
20NW,2014-05-30,P3,2.0,28.0,1.0,VUOC,b,1.0,,,,,,,,,2014,830.1,20NW_P3
20NW,2014-05-30,P3,3.0,6.0,1.0,BOGR,g,0.0,,,,,,,,,2014,308.69999999999993,20NW_P3
20NW,2014-05-30,P3,4.0,10.0,1.0,BOGR,g,0.0,,,,,,,,,2014,403.5,20NW_P3
20NW,2014-05-30,P3,5.0,18.0,2.0,VUOC,g,1.0,,,,,,,,,2014,726.6999999999999,20NW_P3
20NW,2014-05-30,P3,6.0,28.0,2.0,BOGR,g,0.0,,,,,,,,,2014,963.6999999999999,20NW_P3
20NW,2014-05-30,P3,7.0,4.0,1.0,BOGR,g,0.0,,,,,,,,,2014,261.29999999999995,20NW_P3
20NW,2014-05-30,P3,8.0,32.0,5.0,STCO,g,0.0,,,,,,,,,2014,1459.3000000000002,20NW_P3
20NW,2014-05-30,P3,9.0,32.0,3.0,PASM,g,0.0,,,,,,,,,2014,1192.1,20NW_P3
20NW,2014-05-30,P3,10.0,18.0,4.0,BOGR,g,0.0,,,,,,,,,2014,993.9,20NW_P3
20NW,2014-05-30,P3,11.0,28.0,3.0,STCO,g,0.0,,,,,,,,,2014,1097.3000000000002,20NW_P3
20NW,2014-05-30,P3,12.0,26.0,10.0,STCO,g,0.0,,,,,,,,,2014,1985.1,20NW_P3
20NW,2014-05-30,P3,13.0,34.0,6.0,STCO,g,0.0,,,,,,,,,2014,1640.3,20NW_P3
20NW,2014-05-30,P3,14.0,32.0,2.0,PASM,g,0.0,,,,,,,,,2014,1058.5,20NW_P3
20NW,2014-05-30,P3,15.0,26.0,1.0,BOGR,g,0.0,,,,,,,,,2014,782.6999999999999,20NW_P3
20NW,2014-05-30,P3,16.0,8.0,1.0,VUOC,g,1.0,,,,,,,,,2014,356.09999999999997,20NW_P3
20NW,2014-05-30,P3,17.0,24.0,3.0,VUOC,b,1.0,,,,,,,,,2014,1002.4999999999999,20NW_P3
20NW,2014-05-30,P3,18.0,31.0,3.0,VUOC,g,1.0,,,,,,,,,2014,1168.4,20NW_P3
20NW,2014-05-30,P3,19.0,9.0,3.0,VUOC,g,1.0,,,,,,,,,2014,646.9999999999999,20NW_P3
20NW,2014-05-30,P3,20.0,29.0,1.0,VUOC,g,1.0,,,,,,,,,2014,853.8,20NW_P3
20NW,2014-05-30,P3,21.0,20.0,3.0,VUOC,g,1.0,,,,,,,,,2014,907.6999999999999,20NW_P3
20NW,2014-05-30,P3,22.0,24.0,6.0,STCO,g,0.0,,,,,,,,,2014,1403.3,20NW_P3
20NW,2014-05-30,P3,23.0,30.0,3.0,STCO,g,0.0,,,,,,,,,2014,1144.7,20NW_P3
20NW,2014-05-30,P3,24.0,12.0,2.0,VUOC,b,1.0,,,,,,,,,2014,584.4999999999999,20NW_P3
20NW,2014-05-30,P3,25.0,31.0,4.0,STCO,g,0.0,,,,,,,,,2014,1302.0,20NW_P3
20NW,2014-05-30,P4,1.0,24.0,1.0,STCO,g,0.0,,,,,,,,,2014,735.3,20NW_P4
20NW,2014-05-30,P4,2.0,11.0,3.0,VUOC,g,1.0,,,,,,,,,2014,694.4,20NW_P4
20NW,2014-05-30,P4,3.0,34.0,4.0,STCO,g,0.0,,,,,,,,,2014,1373.1,20NW_P4
20NW,2014-05-30,P4,4.0,32.0,5.0,STCO,g,0.0,,,,,,,,,2014,1459.3000000000002,20NW_P4
20NW,2014-05-30,P4,5.0,29.0,4.0,STCO,g,0.0,,,,,,,,,2014,1254.6,20NW_P4
20NW,2014-05-30,P4,6.0,26.0,3.0,STCO,g,0.0,,,,,,,,,2014,1049.8999999999999,20NW_P4
20NW,2014-05-30,P4,7.0,26.0,4.0,STCO,g,0.0,,,,,,,,,2014,1183.5,20NW_P4
20NW,2014-05-30,P4,8.0,35.0,1.0,VUOC,g,1.0,,,,,,,,,2014,996.0,20NW_P4
20NW,2014-05-30,P4,9.0,26.0,6.0,STCO,g,0.0,,,,,,,,,2014,1450.6999999999998,20NW_P4
20NW,2014-05-30,P4,10.0,25.0,2.0,BOGR,g,0.0,,,,,,,,,2014,892.6,20NW_P4
20NW,2014-05-30,P4,11.0,30.0,4.0,STCO,g,0.0,,,,,,,,,2014,1278.3000000000002,20NW_P4
20NW,2014-05-30,P4,12.0,15.0,1.0,STCO,g,0.0,,,,,,,,,2014,522.0,20NW_P4
20NW,2014-05-30,P4,13.0,22.0,4.0,ARLO,b,1.0,,,,,,,,,2014,1088.7,20NW_P4
20NW,2014-05-30,P4,14.0,22.0,2.0,VUOC,b,1.0,,,,,,,,,2014,821.4999999999999,20NW_P4
20NW,2014-05-30,P4,15.0,30.0,1.0,PSTE,b,0.0,,,,,,,,,2014,877.5,20NW_P4
20NW,2014-05-30,P4,16.0,29.0,8.0,VUOC,g,1.0,,,,,,,,,2014,1789.0,20NW_P4
20NW,2014-05-30,P4,17.0,34.0,5.0,STCO,g,0.0,,,,,,,,,2014,1506.7,20NW_P4
20NW,2014-05-30,P4,18.0,26.0,3.0,VUOC,g,1.0,,,,,,,,,2014,1049.8999999999999,20NW_P4
20NW,2014-05-30,P4,19.0,30.0,2.0,VUOC,g,1.0,,,,,,,,,2014,1011.1,20NW_P4
20NW,2014-05-30,P4,20.0,13.0,2.0,VUOC,g,1.0,,,,,,,,,2014,608.1999999999999,20NW_P4
20NW,2014-05-30,P4,21.0,22.0,4.0,VUOC,g,1.0,,,,,,,,,2014,1088.7,20NW_P4
20NW,2014-05-30,P4,22.0,26.0,4.0,VUOC,g,1.0,,,,,,,,,2014,1183.5,20NW_P4
20NW,2014-05-30,P4,23.0,20.0,6.0,STCO,g,0.0,,,,,,,,,2014,1308.5,20NW_P4
20NW,2014-05-30,P4,24.0,13.0,3.0,BOGR,g,0.0,,,,,,,,,2014,741.7999999999998,20NW_P4
20NW,2014-05-30,P4,25.0,40.0,18.0,ORHY,g,0.0,,,,,,,,,2014,3385.7,20NW_P4
18S,2014-05-30,P1,3.0,8.0,3.0,BOGR,g,0.0,,,,,,,,,2014,623.3,18S_P1
18S,2014-05-30,P1,4.0,20.0,6.0,BOGR,b,0.0,,,,,,,,,2014,1308.5,18S_P1
18S,2014-05-30,P1,6.0,21.0,4.0,PSTE,g,0.0,,,,,,,,,2014,1065.0,18S_P1
18S,2014-05-30,P1,7.0,12.0,4.0,BOGR,b,0.0,,,,,,,,,2014,851.6999999999999,18S_P1
18S,2014-05-30,P1,9.0,22.0,6.0,SIHY,g,0.0,,,,,,,,,2014,1355.9,18S_P1
18S,2014-05-30,P1,10.0,14.0,7.0,CRMI,g,0.0,,,,,,,,,2014,1299.9,18S_P1
18S,2014-05-30,P1,11.0,13.0,8.0,CRMI,b,0.0,,,,,,,,,2014,1409.8,18S_P1
18S,2014-05-30,P1,12.0,24.0,4.0,OEAL,g,0.0,,,,,,,,,2014,1136.1,18S_P1
18S,2014-05-30,P1,13.0,22.0,4.0,SIHY,b,0.0,,,,,,,,,2014,1088.7,18S_P1
18S,2014-05-30,P1,15.0,40.0,3.0,STCO,b,0.0,,,,,,,,,2014,1381.7,18S_P1
18S,2014-05-30,P1,16.0,29.0,5.0,STCO,b,0.0,,,,,,,,,2014,1388.2,18S_P1
18S,2014-05-30,P1,17.0,36.0,4.0,STCO,b,0.0,,,,,,,,,2014,1420.5,18S_P1
18S,2014-05-30,P1,18.0,30.0,6.0,STCO,b,0.0,,,,,,,,,2014,1545.5,18S_P1
18S,2014-05-30,P1,19.0,36.0,18.0,OEAL,g,0.0,,,,,,,,,2014,3290.8999999999996,18S_P1
18S,2014-05-30,P1,20.0,42.0,3.0,STCO,g,0.0,,,,,,,,,2014,1429.1,18S_P1
18S,2014-05-30,P1,21.0,36.0,5.0,STCO,g,0.0,,,,,,,,,2014,1554.1,18S_P1
18S,2014-05-30,P1,23.0,40.0,9.0,SIHY,g,0.0,,,,,,,,,2014,2183.2999999999997,18S_P1
18S,2014-05-30,P1,24.0,48.0,8.0,CRMI,b,0.0,,,,,,,,,2014,2239.2999999999997,18S_P1
18S,2014-05-30,P1,25.0,20.0,4.0,VUOC,g,1.0,,,,,,,,,2014,1041.3,18S_P1
18S,2014-05-30,P2,1.0,38.0,10.0,STCO,g,0.0,,,,,,,,,2014,2269.5,18S_P2
18S,2014-05-30,P2,2.0,30.0,7.0,SIHY,g,0.0,,,,,,,,,2014,1679.1,18S_P2
18S,2014-05-30,P2,3.0,36.0,8.0,STCO,g,0.0,,,,,,,,,2014,1954.9,18S_P2
18S,2014-05-30,P2,4.0,41.0,5.0,STCO,g,0.0,,,,,,,,,2014,1672.6,18S_P2
18S,2014-05-30,P2,5.0,26.0,4.0,STCO,g,0.0,,,,,,,,,2014,1183.5,18S_P2
18S,2014-05-30,P2,6.0,40.0,3.0,STCO,g,0.0,,,,,,,,,2014,1381.7,18S_P2
18S,2014-05-30,P2,7.0,46.0,13.0,STCO,g,0.0,,,,,,,,,2014,2859.9,18S_P2
18S,2014-05-30,P2,8.0,40.0,7.0,STCO,g,0.0,,,,,,,,,2014,1916.1,18S_P2
18S,2014-05-30,P2,9.0,36.0,5.0,STCO,g,0.0,,,,,,,,,2014,1554.1,18S_P2
18S,2014-05-30,P2,10.0,37.0,6.0,STCO,g,0.0,,,,,,,,,2014,1711.4,18S_P2
18S,2014-05-30,P2,11.0,34.0,7.0,OEAL,b,0.0,,,,,,,,,2014,1773.9,18S_P2
18S,2014-05-30,P2,12.0,34.0,5.0,STCO,g,0.0,,,,,,,,,2014,1506.7,18S_P2
18S,2014-05-30,P2,13.0,44.0,6.0,VUOC,g,1.0,,,,,,,,,2014,1877.3,18S_P2
18S,2014-05-30,P2,14.0,32.0,3.0,STCO,g,0.0,,,,,,,,,2014,1192.1,18S_P2
18S,2014-05-30,P2,15.0,40.0,5.0,STCO,g,0.0,,,,,,,,,2014,1648.9,18S_P2
18S,2014-05-30,P2,16.0,38.0,6.0,BOGR,g,0.0,,,,,,,,,2014,1735.1,18S_P2
18S,2014-05-30,P2,17.0,40.0,6.0,STCO,g,0.0,,,,,,,,,2014,1782.5,18S_P2
18S,2014-05-30,P2,18.0,30.0,7.0,STCO,g,0.0,,,,,,,,,2014,1679.1,18S_P2
18S,2014-05-30,P2,19.0,31.0,5.0,STCO,g,0.0,,,,,,,,,2014,1435.6,18S_P2
18S,2014-05-30,P2,20.0,20.0,7.0,OEAL,g,0.0,,,,,,,,,2014,1442.1,18S_P2
18S,2014-05-30,P2,21.0,26.0,5.0,BOGR,g,0.0,,,,,,,,,2014,1317.1,18S_P2
18S,2014-05-30,P2,22.0,22.0,5.0,OEAL,g,0.0,,,,,,,,,2014,1222.3000000000002,18S_P2
18S,2014-05-30,P2,23.0,28.0,4.0,STCO,g,0.0,,,,,,,,,2014,1230.9,18S_P2
18S,2014-05-30,P3,1.0,44.0,5.0,OEAL,g,0.0,,,,,,,,,2014,1743.7,18S_P3
18S,2014-05-30,P3,2.0,14.0,5.0,CRMI,g,0.0,,,,,,,,,2014,1032.7,18S_P3
18S,2014-05-30,P3,4.0,33.0,9.0,PASM,b,0.0,,,,,,,,,2014,2017.4,18S_P3
18S,2014-05-30,P3,5.0,34.0,6.0,PASM,b,0.0,,,,,,,,,2014,1640.3,18S_P3
18S,2014-05-30,P3,6.0,19.0,7.0,CRMI,g,0.0,,,,,,,,,2014,1418.4,18S_P3
18S,2014-05-30,P3,8.0,32.0,5.0,BOGR,b,0.0,,,,,,,,,2014,1459.3000000000002,18S_P3
18S,2014-05-30,P3,10.0,31.0,9.0,PASM,g,0.0,,,,,,,,,2014,1970.0,18S_P3
18S,2014-05-30,P3,11.0,36.0,9.0,PASM,b,0.0,,,,,,,,,2014,2088.5,18S_P3
18S,2014-05-30,P3,12.0,30.0,6.0,OEAL,g,0.0,,,,,,,,,2014,1545.5,18S_P3
18S,2014-05-30,P3,13.0,34.0,3.0,PASM,g,0.0,,,,,,,,,2014,1239.5,18S_P3
18S,2014-05-30,P3,14.0,32.0,7.0,STCO,b,0.0,,,,,,,,,2014,1726.5,18S_P3
18S,2014-05-30,P3,16.0,12.0,4.0,LARE,g,0.0,,,,,,,,,2014,851.6999999999999,18S_P3
18S,2014-05-30,P3,17.0,18.0,3.0,CAEL,g,0.0,,,,,,,,,2014,860.2999999999998,18S_P3
18S,2014-05-30,P3,19.0,20.0,5.0,VUOC,b,1.0,,,,,,,,,2014,1174.9,18S_P3
18S,2014-05-30,P3,20.0,36.0,5.0,PASM,g,0.0,,,,,,,,,2014,1554.1,18S_P3
18S,2014-05-30,P3,21.0,11.0,7.0,CRMI,g,0.0,,,,,,,,,2014,1228.8,18S_P3
18S,2014-05-30,P3,22.0,21.0,8.0,OEAL,g,0.0,,,,,,,,,2014,1599.4,18S_P3
18S,2014-05-30,P3,23.0,24.0,8.0,PASM,g,0.0,,,,,,,,,2014,1670.5,18S_P3
18S,2014-05-30,P3,24.0,23.0,9.0,PASM,g,0.0,,,,,,,,,2014,1780.4,18S_P3
18S,2014-05-30,P4,1.0,21.0,3.0,PASM,g,0.0,,,,,,,,,2014,931.4,18S_P4
18S,2014-05-30,P4,2.0,16.0,3.0,PASM,g,0.0,,,,,,,,,2014,812.9,18S_P4
18S,2014-05-30,P4,3.0,15.0,1.0,VUOC,b,1.0,,,,,,,,,2014,522.0,18S_P4
18S,2014-05-30,P4,4.0,29.0,5.0,STCO,g,0.0,,,,,,,,,2014,1388.2,18S_P4
18S,2014-05-30,P4,5.0,31.0,6.0,STCO,g,0.0,,,,,,,,,2014,1569.1999999999998,18S_P4
18S,2014-05-30,P4,6.0,30.0,5.0,STCO,g,0.0,,,,,,,,,2014,1411.9,18S_P4
18S,2014-05-30,P4,7.0,13.0,4.0,CRMI,g,0.0,,,,,,,,,2014,875.4,18S_P4
18S,2014-05-30,P4,8.0,29.0,7.0,STCO,g,0.0,,,,,,,,,2014,1655.4,18S_P4
18S,2014-05-30,P4,9.0,28.0,3.0,STCO,g,0.0,,,,,,,,,2014,1097.3000000000002,18S_P4
18S,2014-05-30,P4,12.0,32.0,3.0,BOGR,g,0.0,,,,,,,,,2014,1192.1,18S_P4
18S,2014-05-30,P4,13.0,26.0,3.0,CRMI,g,0.0,,,,,,,,,2014,1049.8999999999999,18S_P4
18S,2014-05-30,P4,14.0,22.0,4.0,BOGR,g,0.0,,,,,,,,,2014,1088.7,18S_P4
18S,2014-05-30,P4,15.0,20.0,3.0,PASM,g,0.0,,,,,,,,,2014,907.6999999999999,18S_P4
18S,2014-05-30,P4,16.0,21.0,4.0,PASM,g,0.0,,,,,,,,,2014,1065.0,18S_P4
18S,2014-05-30,P4,18.0,11.0,5.0,OEAL,g,0.0,,,,,,,,,2014,961.6,18S_P4
18S,2014-05-30,P4,19.0,15.0,3.0,CAEL,g,0.0,,,,,,,,,2014,789.1999999999999,18S_P4
18S,2014-05-30,P4,20.0,26.0,3.0,PASM,g,0.0,,,,,,,,,2014,1049.8999999999999,18S_P4
18S,2014-05-30,P4,21.0,19.0,3.0,CAEL,g,0.0,,,,,,,,,2014,883.9999999999999,18S_P4
18S,2014-05-30,P4,22.0,16.0,3.0,BOGR,g,0.0,,,,,,,,,2014,812.9,18S_P4
18S,2014-05-30,P4,23.0,13.0,2.0,PASM,g,0.0,,,,,,,,,2014,608.1999999999999,18S_P4
18S,2014-05-30,P4,24.0,19.0,3.0,PASM,g,0.0,,,,,,,,,2014,883.9999999999999,18S_P4
18S,2014-05-30,P4,25.0,23.0,6.0,PASM,g,0.0,,,,,,,,,2014,1379.6,18S_P4
18S,2014-06-03,P1,1.0,24.0,6.0,PIOP,g,0.0,,,,,,,,,2014,1403.3,18S_P1
18S,2014-06-03,P1,2.0,14.0,3.0,OEAL,g,0.0,,,,,,,,,2014,765.4999999999999,18S_P1
18S,2014-06-03,P1,3.0,26.0,4.0,CRMI,g,0.0,,,,,,,,,2014,1183.5,18S_P1
18S,2014-06-03,P1,4.0,10.0,4.0,BOGR,g,0.0,,,,,,,,,2014,804.3,18S_P1
18S,2014-06-03,P1,5.0,12.0,6.0,VUOC,b,1.0,,,,,,,,,2014,1118.9,18S_P1
18S,2014-06-03,P1,6.0,32.0,7.0,SIAB,g,0.0,,,,,,,,,2014,1726.5,18S_P1
18S,2014-06-03,P1,8.0,20.0,7.0,BOGR,g,0.0,,,,,,,,,2014,1442.1,18S_P1
18S,2014-06-03,P1,10.0,6.0,1.0,CRMI,g,0.0,,,,,,,,,2014,308.69999999999993,18S_P1
18S,2014-06-03,P1,11.0,10.0,7.0,CRMI,b,0.0,,,,,,,,,2014,1205.1,18S_P1
18S,2014-06-03,P1,12.0,25.0,3.0,BOGR,g,0.0,,,,,,,,,2014,1026.2,18S_P1
18S,2014-06-03,P1,13.0,22.0,3.0,SIHY,g,0.0,,,,,,,,,2014,955.0999999999999,18S_P1
18S,2014-06-03,P1,14.0,24.0,2.0,BOGR,b,0.0,,,,,,,,,2014,868.9,18S_P1
18S,2014-06-03,P1,15.0,32.0,3.0,BOGR,b,0.0,,,,,,,,,2014,1192.1,18S_P1
18S,2014-06-03,P1,16.0,36.0,10.0,SIHY,g,0.0,,,,,,,,,2014,2222.1,18S_P1
18S,2014-06-03,P1,20.0,8.0,4.0,VUOC,g,1.0,,,,,,,,,2014,756.9,18S_P1
18S,2014-06-03,P1,21.0,18.0,2.0,VUOC,g,1.0,,,,,,,,,2014,726.6999999999999,18S_P1
18S,2014-06-03,P1,22.0,28.0,13.0,SIHY,g,0.0,,,,,,,,,2014,2433.3,18S_P1
18S,2014-06-03,P1,23.0,42.0,8.0,VUOC,g,1.0,,,,,,,,,2014,2097.1,18S_P1
18S,2014-06-03,P1,24.0,49.0,6.0,STCO,g,0.0,,,,,,,,,2014,1995.8,18S_P1
18S,2014-06-03,P2,1.0,34.0,8.0,VUOC,g,1.0,,,,,,,,,2014,1907.5,18S_P2
18S,2014-06-03,P2,2.0,42.0,6.0,STCO,g,0.0,,,,,,,,,2014,1829.9,18S_P2
18S,2014-06-03,P2,3.0,34.0,5.0,STCO,g,0.0,,,,,,,,,2014,1506.7,18S_P2
18S,2014-06-03,P2,4.0,40.0,5.0,STCO,g,0.0,,,,,,,,,2014,1648.9,18S_P2
18S,2014-06-03,P2,5.0,34.0,4.0,STCO,g,0.0,,,,,,,,,2014,1373.1,18S_P2
18S,2014-06-03,P2,8.0,42.0,5.0,VUOC,g,1.0,,,,,,,,,2014,1696.3000000000002,18S_P2
18S,2014-06-03,P2,9.0,30.0,6.0,VUOC,g,1.0,,,,,,,,,2014,1545.5,18S_P2
18S,2014-06-03,P2,10.0,22.0,2.0,CAEL,g,0.0,,,,,,,,,2014,821.4999999999999,18S_P2
18S,2014-06-03,P2,11.0,40.0,3.0,CAEL,g,0.0,,,,,,,,,2014,1381.7,18S_P2
18S,2014-06-03,P2,12.0,41.0,8.0,STCO,g,0.0,,,,,,,,,2014,2073.4,18S_P2
18S,2014-06-03,P2,14.0,42.0,6.0,SIHY,g,0.0,,,,,,,,,2014,1829.9,18S_P2
18S,2014-06-03,P2,17.0,48.0,8.0,STCO,g,0.0,,,,,,,,,2014,2239.2999999999997,18S_P2
18S,2014-06-03,P2,18.0,38.0,6.0,STCO,g,0.0,,,,,,,,,2014,1735.1,18S_P2
18S,2014-06-03,P2,20.0,46.0,10.0,STCO,g,0.0,,,,,,,,,2014,2459.1,18S_P2
18S,2014-06-03,P2,21.0,34.0,6.0,CAEL,b,0.0,,,,,,,,,2014,1640.3,18S_P2
18S,2014-06-03,P2,22.0,21.0,4.0,BOGR,g,0.0,,,,,,,,,2014,1065.0,18S_P2
18S,2014-06-03,P2,23.0,28.0,4.0,IPLA,g,0.0,,,,,,,,,2014,1230.9,18S_P2
18S,2014-06-03,P2,25.0,24.0,3.0,PASM,g,0.0,,,,,,,,,2014,1002.4999999999999,18S_P2
18S,2014-06-03,P3,2.0,14.0,6.0,CRMI,g,0.0,,,,,,,,,2014,1166.3,18S_P3
18S,2014-06-03,P3,4.0,30.0,6.0,STCO,g,0.0,,,,,,,,,2014,1545.5,18S_P3
18S,2014-06-03,P3,5.0,30.0,5.0,BOGR,g,0.0,,,,,,,,,2014,1411.9,18S_P3
18S,2014-06-03,P3,7.0,24.0,3.0,CRMI,g,0.0,,,,,,,,,2014,1002.4999999999999,18S_P3
18S,2014-06-03,P3,8.0,36.0,5.0,STCO,b,0.0,,,,,,,,,2014,1554.1,18S_P3
18S,2014-06-03,P3,9.0,26.0,6.0,CRMI,g,0.0,,,,,,,,,2014,1450.6999999999998,18S_P3
18S,2014-06-03,P3,10.0,24.0,4.0,CRMI,g,0.0,,,,,,,,,2014,1136.1,18S_P3
18S,2014-06-03,P3,11.0,32.0,4.0,STCO,g,0.0,,,,,,,,,2014,1325.7,18S_P3
18S,2014-06-03,P3,12.0,32.0,5.0,BOGR,b,0.0,,,,,,,,,2014,1459.3000000000002,18S_P3
18S,2014-06-03,P3,13.0,24.0,3.0,BOGR,b,0.0,,,,,,,,,2014,1002.4999999999999,18S_P3
18S,2014-06-03,P3,14.0,20.0,5.0,BOGR,g,0.0,,,,,,,,,2014,1174.9,18S_P3
18S,2014-06-03,P3,16.0,19.0,3.0,STCO,g,0.0,,,,,,,,,2014,883.9999999999999,18S_P3
18S,2014-06-03,P3,17.0,13.0,5.0,BOGR,g,0.0,,,,,,,,,2014,1008.9999999999999,18S_P3
18S,2014-06-03,P3,19.0,44.0,16.0,PASM,g,0.0,,,,,,,,,2014,3213.2999999999997,18S_P3
18S,2014-06-03,P3,21.0,29.0,6.0,BOGR,g,0.0,,,,,,,,,2014,1521.8,18S_P3
18S,2014-06-03,P3,22.0,21.0,7.0,PASM,g,0.0,,,,,,,,,2014,1465.8,18S_P3
18S,2014-06-03,P3,23.0,25.0,8.0,PASM,g,0.0,,,,,,,,,2014,1694.2,18S_P3
18S,2014-06-03,P3,24.0,26.0,8.0,PASM,g,0.0,,,,,,,,,2014,1717.9,18S_P3
18S,2014-06-03,P3,25.0,15.0,7.0,PASM,g,0.0,,,,,,,,,2014,1323.6,18S_P3
18S,2014-06-03,P4,1.0,24.0,5.0,PASM,g,0.0,,,,,,,,,2014,1269.7,18S_P4
18S,2014-06-03,P4,2.0,30.0,6.0,PASM,g,0.0,,,,,,,,,2014,1545.5,18S_P4
18S,2014-06-03,P4,3.0,26.0,4.0,STCO,g,0.0,,,,,,,,,2014,1183.5,18S_P4
18S,2014-06-03,P4,4.0,21.0,4.0,STCO,g,0.0,,,,,,,,,2014,1065.0,18S_P4
18S,2014-06-03,P4,5.0,40.0,5.0,STCO,g,0.0,,,,,,,,,2014,1648.9,18S_P4
18S,2014-06-03,P4,6.0,42.0,6.0,STCO,g,0.0,,,,,,,,,2014,1829.9,18S_P4
18S,2014-06-03,P4,7.0,38.0,5.0,BOGR,g,0.0,,,,,,,,,2014,1601.5,18S_P4
18S,2014-06-03,P4,8.0,36.0,6.0,STCO,g,0.0,,,,,,,,,2014,1687.6999999999998,18S_P4
18S,2014-06-03,P4,10.0,40.0,5.0,STCO,g,0.0,,,,,,,,,2014,1648.9,18S_P4
18S,2014-06-03,P4,11.0,48.0,9.0,STCO,g,0.0,,,,,,,,,2014,2372.9,18S_P4
18S,2014-06-03,P4,13.0,32.0,9.0,PASM,g,0.0,,,,,,,,,2014,1993.6999999999998,18S_P4
18S,2014-06-03,P4,14.0,41.0,4.0,CRMI,g,0.0,,,,,,,,,2014,1539.0,18S_P4
18S,2014-06-03,P4,15.0,24.0,7.0,PASM,g,0.0,,,,,,,,,2014,1536.9,18S_P4
18S,2014-06-03,P4,16.0,48.0,8.0,STCO,g,0.0,,,,,,,,,2014,2239.2999999999997,18S_P4
18S,2014-06-03,P4,17.0,26.0,5.0,BOGR,g,0.0,,,,,,,,,2014,1317.1,18S_P4
18S,2014-06-03,P4,18.0,24.0,4.0,CAEL,g,0.0,,,,,,,,,2014,1136.1,18S_P4
18S,2014-06-03,P4,20.0,14.0,3.0,CAEL,g,0.0,,,,,,,,,2014,765.4999999999999,18S_P4
18S,2014-06-03,P4,21.0,12.0,2.0,BOGR,g,0.0,,,,,,,,,2014,584.4999999999999,18S_P4
18S,2014-06-03,P4,22.0,12.0,5.0,PASM,g,0.0,,,,,,,,,2014,985.3,18S_P4
18S,2014-06-03,P4,23.0,23.0,3.0,CAEL,g,0.0,,,,,,,,,2014,978.8,18S_P4
18S,2014-06-03,P4,24.0,16.0,4.0,CAEL,g,0.0,,,,,,,,,2014,946.4999999999999,18S_P4
18S,2014-06-03,P4,25.0,29.0,13.0,PASM,g,0.0,,,,,,,,,2014,2457.0,18S_P4
18S,2014-06-10,P1,2.0,29.0,8.0,SIHY,g,0.0,,,,,,,,,2014,1789.0,18S_P1
18S,2014-06-10,P1,3.0,13.0,3.0,BOGR,g,0.0,,,,,,,,,2014,741.7999999999998,18S_P1
18S,2014-06-10,P1,4.0,7.0,3.0,BOGR,g,0.0,,,,,,,,,2014,599.5999999999999,18S_P1
18S,2014-06-10,P1,5.0,26.0,3.0,THFI,g,0.0,,,,,,,,,2014,1049.8999999999999,18S_P1
18S,2014-06-10,P1,6.0,22.0,3.0,BOGR,g,0.0,,,,,,,,,2014,955.0999999999999,18S_P1
18S,2014-06-10,P1,7.0,27.0,3.0,BOGR,g,0.0,,,,,,,,,2014,1073.6,18S_P1
18S,2014-06-10,P1,8.0,25.0,3.0,BOGR,g,0.0,,,,,,,,,2014,1026.2,18S_P1
18S,2014-06-10,P1,9.0,19.0,2.0,BOGR,g,0.0,,,,,,,,,2014,750.4,18S_P1
18S,2014-06-10,P1,10.0,7.0,5.0,BOGR,g,0.0,,,,,,,,,2014,866.8,18S_P1
